Cusip,SecurityType,Rate,MaturityDate,CallDate,Buy,Sell,EndOfDay,Date
912796Z28,MARKET BASED BILL,0.000000,2024-02-22,,96.194139,96.118111,96.085583,2023-04-06
912797LL9,MARKET BASED BILL,0.000000,2024-03-21,,95.872917,95.829167,95.782917,2023-04-06
912828ZH6,MARKET BASED NOTE,0.002500,2023-04-15,,0.000000,99.906250,99.906250,2023-04-06
91282CBX8,MARKET BASED NOTE,0.001250,2023-04-30,,0.000000,99.718750,99.718750,2023-04-06
912828R28,MARKET BASED NOTE,0.016250,2023-04-30,,0.000000,99.781250,99.781250,2023-04-06
9128284L1,MARKET BASED NOTE,0.027500,2023-04-30,,0.000000,99.875000,99.875000,2023-04-06
912828VB3,MARKET BASED NOTE,0.017500,2023-05-15,,0.000000,99.687500,99.687500,2023-04-06
912828ZP8,MARKET BASED NOTE,0.001250,2023-05-15,,0.000000,99.531250,99.531250,2023-04-06
912828R69,MARKET BASED NOTE,0.016250,2023-05-31,,0.000000,99.531250,99.531250,2023-04-06
91282CCD1,MARKET BASED NOTE,0.001250,2023-05-31,,0.000000,99.312500,99.343750,2023-04-06
9128284S6,MARKET BASED NOTE,0.027500,2023-05-31,,0.000000,99.687500,99.687500,2023-04-06
912828ZU7,MARKET BASED NOTE,0.002500,2023-06-15,,0.000000,99.187500,99.187500,2023-04-06
912828S35,MARKET BASED NOTE,0.013750,2023-06-30,,0.000000,99.250000,99.250000,2023-04-06
91282CCK5,MARKET BASED NOTE,0.001250,2023-06-30,,0.000000,98.968750,98.937500,2023-04-06
9128284U1,MARKET BASED NOTE,0.026250,2023-06-30,,0.000000,99.531250,99.531250,2023-04-06
912828ZY9,MARKET BASED NOTE,0.001250,2023-07-15,,0.000000,98.781250,98.750000,2023-04-06
912828S92,MARKET BASED NOTE,0.012500,2023-07-31,,0.000000,98.906250,98.875000,2023-04-06
91282CCN9,MARKET BASED NOTE,0.001250,2023-07-31,,0.000000,98.593750,98.562500,2023-04-06
912828Y61,MARKET BASED NOTE,0.027500,2023-07-31,,0.000000,99.406250,99.406250,2023-04-06
912828VS6,MARKET BASED NOTE,0.025000,2023-08-15,,0.000000,99.187500,99.187500,2023-04-06
91282CAF8,MARKET BASED NOTE,0.001250,2023-08-15,,0.000000,98.406250,98.375000,2023-04-06
9128284X5,MARKET BASED NOTE,0.027500,2023-08-31,,0.000000,99.250000,99.250000,2023-04-06
91282CCU3,MARKET BASED NOTE,0.001250,2023-08-31,,0.000000,98.218750,98.218750,2023-04-06
9128282D1,MARKET BASED NOTE,0.013750,2023-08-31,,0.000000,98.718750,98.718750,2023-04-06
91282CAK7,MARKET BASED NOTE,0.001250,2023-09-15,,0.000000,98.093750,98.062500,2023-04-06
912828T26,MARKET BASED NOTE,0.013750,2023-09-30,,0.000000,98.500000,98.468750,2023-04-06
91282CDA6,MARKET BASED NOTE,0.002500,2023-09-30,,0.000000,97.968750,97.937500,2023-04-06
9128285D8,MARKET BASED NOTE,0.028750,2023-09-30,,0.000000,99.187500,99.187500,2023-04-06
91282CAP6,MARKET BASED NOTE,0.001250,2023-10-15,,97.734375,97.687500,97.687500,2023-04-06
912828T91,MARKET BASED NOTE,0.016250,2023-10-31,,98.375000,98.343750,98.312500,2023-04-06
91282CDD0,MARKET BASED NOTE,0.003750,2023-10-31,,97.656250,97.625000,97.625000,2023-04-06
9128285K2,MARKET BASED NOTE,0.028750,2023-10-31,,99.062500,99.031250,99.000000,2023-04-06
912828WE6,MARKET BASED NOTE,0.027500,2023-11-15,,98.890625,98.843750,98.812500,2023-04-06
91282CAW1,MARKET BASED NOTE,0.002500,2023-11-15,,97.437500,97.406250,97.375000,2023-04-06
912828U57,MARKET BASED NOTE,0.021250,2023-11-30,,98.437500,98.406250,98.406250,2023-04-06
91282CDM0,MARKET BASED NOTE,0.005000,2023-11-30,,97.421875,97.375000,97.375000,2023-04-06
9128285P1,MARKET BASED NOTE,0.028750,2023-11-30,,98.937500,98.906250,98.875000,2023-04-06
91282CBA8,MARKET BASED NOTE,0.001250,2023-12-15,,97.031250,97.000000,97.000000,2023-04-06
912828V23,MARKET BASED NOTE,0.022500,2023-12-31,,98.328125,98.281250,98.250000,2023-04-06
91282CDR9,MARKET BASED NOTE,0.007500,2023-12-31,,97.265625,97.218750,97.218750,2023-04-06
9128285U0,MARKET BASED NOTE,0.026250,2023-12-31,,98.609375,98.562500,98.562500,2023-04-06
91282CBE0,MARKET BASED NOTE,0.001250,2024-01-15,,96.671875,96.625000,96.625000,2023-04-06
912828V80,MARKET BASED NOTE,0.022500,2024-01-31,,98.156250,98.125000,98.093750,2023-04-06
91282CDV0,MARKET BASED NOTE,0.008750,2024-01-31,,97.078125,97.031250,97.031250,2023-04-06
9128285Z9,MARKET BASED NOTE,0.025000,2024-01-31,,98.359375,98.312500,98.281250,2023-04-06
912828B66,MARKET BASED NOTE,0.027500,2024-02-15,,98.468750,98.437500,98.437500,2023-04-06
91282CBM2,MARKET BASED NOTE,0.001250,2024-02-15,,96.343750,96.312500,96.281250,2023-04-06
9128286G0,MARKET BASED NOTE,0.023750,2024-02-29,,98.125000,98.093750,98.062500,2023-04-06
91282CEA5,MARKET BASED NOTE,0.015000,2024-02-29,,97.359375,97.312500,97.312500,2023-04-06
912828W48,MARKET BASED NOTE,0.021250,2024-02-29,,97.937500,97.906250,97.875000,2023-04-06
91282CBR1,MARKET BASED NOTE,0.002500,2024-03-15,,96.187500,96.156250,96.093750,2023-04-06
912828W71,MARKET BASED NOTE,0.021250,2024-03-31,,97.781250,97.750000,97.718750,2023-04-06
91282CEG2,MARKET BASED NOTE,0.022500,2024-03-31,,97.937500,97.906250,97.843750,2023-04-06
91282CBV2,MARKET BASED NOTE,0.003750,2024-04-15,,96.000000,95.968750,95.937500,2023-04-06
912828X70,MARKET BASED NOTE,0.020000,2024-04-30,,97.531250,97.500000,97.437500,2023-04-06
91282CEK3,MARKET BASED NOTE,0.025000,2024-04-30,,98.046875,98.031250,97.968750,2023-04-06
9128286R6,MARKET BASED NOTE,0.022500,2024-04-30,,97.781250,97.750000,97.718750,2023-04-06
912828WJ5,MARKET BASED NOTE,0.025000,2024-05-15,,98.031250,98.000000,97.937500,2023-04-06
91282CCC3,MARKET BASED NOTE,0.002500,2024-05-15,,95.640625,95.593750,95.562500,2023-04-06
91282CER8,MARKET BASED NOTE,0.025000,2024-05-31,,98.000000,97.968750,97.906250,2023-04-06
912828XT2,MARKET BASED NOTE,0.020000,2024-05-31,,97.453125,97.406250,97.375000,2023-04-06
91282CCG4,MARKET BASED NOTE,0.002500,2024-06-15,,95.390625,95.343750,95.312500,2023-04-06
91282CEX5,MARKET BASED NOTE,0.030000,2024-06-30,,98.484375,98.437500,98.406250,2023-04-06
912828XX3,MARKET BASED NOTE,0.020000,2024-06-30,,97.328125,97.281250,97.218750,2023-04-06
9128286Z8,MARKET BASED NOTE,0.017500,2024-06-30,,97.046875,97.000000,96.968750,2023-04-06
91282CCL3,MARKET BASED NOTE,0.003750,2024-07-15,,95.296875,95.250000,95.218750,2023-04-06
91282CFA4,MARKET BASED NOTE,0.030000,2024-07-31,,98.484375,98.437500,98.375000,2023-04-06
912828Y87,MARKET BASED NOTE,0.017500,2024-07-31,,96.890625,96.843750,96.781250,2023-04-06
9128282N9,MARKET BASED NOTE,0.021250,2024-07-31,,97.390625,97.343750,97.312500,2023-04-06
912828D56,MARKET BASED NOTE,0.023750,2024-08-15,,97.656250,97.625000,97.562500,2023-04-06
91282CCT6,MARKET BASED NOTE,0.003750,2024-08-15,,95.062500,95.031250,94.968750,2023-04-06
91282CFG1,MARKET BASED NOTE,0.032500,2024-08-31,,98.812500,98.781250,98.718750,2023-04-06
912828YE4,MARKET BASED NOTE,0.012500,2024-08-31,,96.093750,96.062500,96.000000,2023-04-06
9128282U3,MARKET BASED NOTE,0.018750,2024-08-31,,96.968750,96.937500,96.875000,2023-04-06
91282CCX7,MARKET BASED NOTE,0.003750,2024-09-15,,94.859375,94.812500,94.781250,2023-04-06
91282CFN6,MARKET BASED NOTE,0.042500,2024-09-30,,100.234375,100.218750,100.156250,2023-04-06
9128282Y5,MARKET BASED NOTE,0.021250,2024-09-30,,97.234375,97.187500,97.156250,2023-04-06
912828YH7,MARKET BASED NOTE,0.015000,2024-09-30,,96.343750,96.312500,96.250000,2023-04-06
91282CDB4,MARKET BASED NOTE,0.006250,2024-10-15,,94.984375,94.937500,94.875000,2023-04-06
91282CFQ9,MARKET BASED NOTE,0.043750,2024-10-31,,100.484375,100.468750,100.375000,2023-04-06
912828YM6,MARKET BASED NOTE,0.015000,2024-10-31,,96.203125,96.156250,96.093750,2023-04-06
9128283D0,MARKET BASED NOTE,0.022500,2024-10-31,,97.312500,97.281250,97.218750,2023-04-06
912828G38,MARKET BASED NOTE,0.022500,2024-11-15,,97.265625,97.218750,97.156250,2023-04-06
91282CDH1,MARKET BASED NOTE,0.007500,2024-11-15,,94.968750,94.937500,94.843750,2023-04-06
91282CFX4,MARKET BASED NOTE,0.045000,2024-11-30,,100.765625,100.750000,100.656250,2023-04-06
912828YV6,MARKET BASED NOTE,0.015000,2024-11-30,,96.093750,96.062500,95.968750,2023-04-06
9128283J7,MARKET BASED NOTE,0.021250,2024-11-30,,97.093750,97.062500,96.968750,2023-04-06
91282CDN8,MARKET BASED NOTE,0.010000,2024-12-15,,95.218750,95.187500,95.125000,2023-04-06
91282CGD7,MARKET BASED NOTE,0.042500,2024-12-31,,100.484375,100.468750,100.406250,2023-04-06
9128283P3,MARKET BASED NOTE,0.022500,2024-12-31,,97.187500,97.156250,97.062500,2023-04-06
912828YY0,MARKET BASED NOTE,0.017500,2024-12-31,,96.375000,96.343750,96.250000,2023-04-06
91282CDS7,MARKET BASED NOTE,0.011250,2025-01-15,,95.250000,95.218750,95.156250,2023-04-06
91282CGG0,MARKET BASED NOTE,0.041250,2025-01-31,,100.390625,100.375000,100.281250,2023-04-06
912828Z52,MARKET BASED NOTE,0.013750,2025-01-31,,95.656250,95.625000,95.562500,2023-04-06
9128283V0,MARKET BASED NOTE,0.025000,2025-01-31,,97.593750,97.562500,97.468750,2023-04-06
912828J27,MARKET BASED NOTE,0.020000,2025-02-15,,96.640625,96.593750,96.531250,2023-04-06
91282CDZ1,MARKET BASED NOTE,0.015000,2025-02-15,,95.781250,95.750000,95.656250,2023-04-06
91282CGN5,MARKET BASED NOTE,0.046250,2025-02-28,,101.421875,101.406250,101.312500,2023-04-06
912828ZC7,MARKET BASED NOTE,0.011250,2025-02-28,,95.093750,95.062500,94.968750,2023-04-06
9128283Z1,MARKET BASED NOTE,0.027500,2025-02-28,,98.046875,98.000000,97.906250,2023-04-06
91282CED9,MARKET BASED NOTE,0.017500,2025-03-15,,96.156250,96.125000,96.031250,2023-04-06
91282CGU9,MARKET BASED NOTE,0.038750,2025-03-31,,100.187500,100.187500,100.093750,2023-04-06
9128284F4,MARKET BASED NOTE,0.026250,2025-03-31,,97.828125,97.781250,97.687500,2023-04-06
912828ZF0,MARKET BASED NOTE,0.005000,2025-03-31,,93.812500,93.781250,93.687500,2023-04-06
91282CEH0,MARKET BASED NOTE,0.026250,2025-04-15,,97.718750,97.687500,97.593750,2023-04-06
912828ZL7,MARKET BASED NOTE,0.003750,2025-04-30,,93.343750,93.312500,93.218750,2023-04-06
9128284M9,MARKET BASED NOTE,0.028750,2025-04-30,,98.218750,98.187500,98.062500,2023-04-06
912828XB1,MARKET BASED NOTE,0.021250,2025-05-15,,96.703125,96.656250,96.562500,2023-04-06
91282CEQ0,MARKET BASED NOTE,0.027500,2025-05-15,,97.937500,97.906250,97.812500,2023-04-06
912828ZT0,MARKET BASED NOTE,0.002500,2025-05-31,,92.890625,92.843750,92.750000,2023-04-06
9128284R8,MARKET BASED NOTE,0.028750,2025-05-31,,98.203125,98.156250,98.062500,2023-04-06
91282CEU1,MARKET BASED NOTE,0.028750,2025-06-15,,98.203125,98.187500,98.062500,2023-04-06
912828ZW3,MARKET BASED NOTE,0.002500,2025-06-30,,92.750000,92.718750,92.625000,2023-04-06
912828XZ8,MARKET BASED NOTE,0.027500,2025-06-30,,97.937500,97.906250,97.812500,2023-04-06
91282CEY3,MARKET BASED NOTE,0.030000,2025-07-15,,98.468750,98.437500,98.312500,2023-04-06
912828Y79,MARKET BASED NOTE,0.028750,2025-07-31,,98.234375,98.187500,98.093750,2023-04-06
91282CAB7,MARKET BASED NOTE,0.002500,2025-07-31,,92.468750,92.437500,92.343750,2023-04-06
912828K74,MARKET BASED NOTE,0.020000,2025-08-15,,96.265625,96.218750,96.125000,2023-04-06
91282CFE6,MARKET BASED NOTE,0.031250,2025-08-15,,98.718750,98.687500,98.593750,2023-04-06
91282CAJ0,MARKET BASED NOTE,0.002500,2025-08-31,,92.250000,92.218750,92.093750,2023-04-06
9128284Z0,MARKET BASED NOTE,0.027500,2025-08-31,,97.875000,97.843750,97.718750,2023-04-06
91282CFK2,MARKET BASED NOTE,0.035000,2025-09-15,,99.640625,99.625000,99.500000,2023-04-06
9128285C0,MARKET BASED NOTE,0.030000,2025-09-30,,98.421875,98.375000,98.281250,2023-04-06
91282CAM3,MARKET BASED NOTE,0.002500,2025-09-30,,92.171875,92.125000,92.031250,2023-04-06
91282CFP1,MARKET BASED NOTE,0.042500,2025-10-15,,101.406250,101.375000,101.281250,2023-04-06
91282CAT8,MARKET BASED NOTE,0.002500,2025-10-31,,91.843750,91.812500,91.687500,2023-04-06
9128285J5,MARKET BASED NOTE,0.030000,2025-10-31,,98.437500,98.406250,98.312500,2023-04-06
912828M56,MARKET BASED NOTE,0.022500,2025-11-15,,96.640625,96.593750,96.468750,2023-04-06
91282CFW6,MARKET BASED NOTE,0.045000,2025-11-15,,102.109375,102.093750,101.968750,2023-04-06
91282CAZ4,MARKET BASED NOTE,0.003750,2025-11-30,,91.906250,91.875000,91.750000,2023-04-06
9128285N6,MARKET BASED NOTE,0.028750,2025-11-30,,98.140625,98.093750,97.968750,2023-04-06
91282CGA3,MARKET BASED NOTE,0.040000,2025-12-15,,101.015625,101.000000,100.906250,2023-04-06
9128285T3,MARKET BASED NOTE,0.026250,2025-12-31,,97.468750,97.437500,97.312500,2023-04-06
91282CBC4,MARKET BASED NOTE,0.003750,2025-12-31,,91.843750,91.812500,91.687500,2023-04-06
91282CGE5,MARKET BASED NOTE,0.038750,2026-01-15,,100.703125,100.687500,100.562500,2023-04-06
91282CBH3,MARKET BASED NOTE,0.003750,2026-01-31,,91.468750,91.437500,91.343750,2023-04-06
9128286A3,MARKET BASED NOTE,0.026250,2026-01-31,,97.437500,97.406250,97.281250,2023-04-06
912828P46,MARKET BASED NOTE,0.016250,2026-02-15,,94.750000,94.718750,94.593750,2023-04-06
91282CGL9,MARKET BASED NOTE,0.040000,2026-02-15,,101.109375,101.093750,100.968750,2023-04-06
9128286F2,MARKET BASED NOTE,0.025000,2026-02-28,,97.062500,97.031250,96.906250,2023-04-06
91282CBQ3,MARKET BASED NOTE,0.005000,2026-02-28,,91.609375,91.562500,91.468750,2023-04-06
91282CGR6,MARKET BASED NOTE,0.046250,2026-03-15,,102.968750,102.968750,102.812500,2023-04-06
91282CBT7,MARKET BASED NOTE,0.007500,2026-03-31,,92.234375,92.187500,92.093750,2023-04-06
9128286L9,MARKET BASED NOTE,0.022500,2026-03-31,,96.390625,96.343750,96.218750,2023-04-06
9128286S4,MARKET BASED NOTE,0.023750,2026-04-30,,96.687500,96.656250,96.531250,2023-04-06
91282CBW0,MARKET BASED NOTE,0.007500,2026-04-30,,91.937500,91.906250,91.781250,2023-04-06
912828R36,MARKET BASED NOTE,0.016250,2026-05-15,,94.421875,94.375000,94.250000,2023-04-06
9128286X3,MARKET BASED NOTE,0.021250,2026-05-31,,95.843750,95.812500,95.656250,2023-04-06
91282CCF6,MARKET BASED NOTE,0.007500,2026-05-31,,91.750000,91.718750,91.593750,2023-04-06
91282CCJ8,MARKET BASED NOTE,0.008750,2026-06-30,,92.015625,91.968750,91.843750,2023-04-06
9128287B0,MARKET BASED NOTE,0.018750,2026-06-30,,95.000000,94.968750,94.843750,2023-04-06
912828Y95,MARKET BASED NOTE,0.018750,2026-07-31,,94.890625,94.843750,94.718750,2023-04-06
91282CCP4,MARKET BASED NOTE,0.006250,2026-07-31,,91.046875,91.000000,90.875000,2023-04-06
9128282A7,MARKET BASED NOTE,0.015000,2026-08-15,,93.687500,93.656250,93.531250,2023-04-06
912828YD6,MARKET BASED NOTE,0.013750,2026-08-31,,93.218750,93.187500,93.031250,2023-04-06
91282CCW9,MARKET BASED NOTE,0.007500,2026-08-31,,91.218750,91.187500,91.062500,2023-04-06
91282CCZ2,MARKET BASED NOTE,0.008750,2026-09-30,,91.484375,91.437500,91.312500,2023-04-06
912828YG9,MARKET BASED NOTE,0.016250,2026-09-30,,93.953125,93.906250,93.781250,2023-04-06
912828YQ7,MARKET BASED NOTE,0.016250,2026-10-31,,93.812500,93.781250,93.625000,2023-04-06
91282CDG3,MARKET BASED NOTE,0.011250,2026-10-31,,92.093750,92.062500,91.937500,2023-04-06
912828U24,MARKET BASED NOTE,0.020000,2026-11-15,,95.000000,94.968750,94.843750,2023-04-06
912828YU8,MARKET BASED NOTE,0.016250,2026-11-30,,93.734375,93.687500,93.562500,2023-04-06
91282CDK4,MARKET BASED NOTE,0.012500,2026-11-30,,92.406250,92.375000,92.250000,2023-04-06
91282CDQ1,MARKET BASED NOTE,0.012500,2026-12-31,,92.281250,92.250000,92.125000,2023-04-06
912828YX2,MARKET BASED NOTE,0.017500,2026-12-31,,94.062500,94.031250,93.906250,2023-04-06
912828Z78,MARKET BASED NOTE,0.015000,2027-01-31,,93.031250,93.000000,92.875000,2023-04-06
912828V98,MARKET BASED NOTE,0.022500,2027-02-15,,95.687500,95.656250,95.531250,2023-04-06
912828ZB9,MARKET BASED NOTE,0.011250,2027-02-28,,91.750000,91.718750,91.593750,2023-04-06
91282CEC1,MARKET BASED NOTE,0.018750,2027-02-28,,94.265625,94.250000,94.093750,2023-04-06
91282CEF4,MARKET BASED NOTE,0.025000,2027-03-31,,96.500000,96.468750,96.343750,2023-04-06
912828ZE3,MARKET BASED NOTE,0.006250,2027-03-31,,89.687500,89.656250,89.531250,2023-04-06
912828ZN3,MARKET BASED NOTE,0.005000,2027-04-30,,89.000000,88.968750,88.843750,2023-04-06
91282CEN7,MARKET BASED NOTE,0.027500,2027-04-30,,97.375000,97.343750,97.218750,2023-04-06
912828X88,MARKET BASED NOTE,0.023750,2027-05-15,,96.078125,96.031250,95.875000,2023-04-06
912828ZS2,MARKET BASED NOTE,0.005000,2027-05-31,,88.812500,88.781250,88.625000,2023-04-06
91282CET4,MARKET BASED NOTE,0.026250,2027-05-31,,96.890625,96.875000,96.750000,2023-04-06
91282CEW7,MARKET BASED NOTE,0.032500,2027-06-30,,99.296875,99.281250,99.156250,2023-04-06
912828ZV5,MARKET BASED NOTE,0.005000,2027-06-30,,88.609375,88.562500,88.437500,2023-04-06
91282CAD3,MARKET BASED NOTE,0.003750,2027-07-31,,87.906250,87.875000,87.750000,2023-04-06
91282CFB2,MARKET BASED NOTE,0.027500,2027-07-31,,97.343750,97.312500,97.218750,2023-04-06
9128282R0,MARKET BASED NOTE,0.022500,2027-08-15,,95.390625,95.343750,95.218750,2023-04-06
91282CAH4,MARKET BASED NOTE,0.005000,2027-08-31,,88.250000,88.218750,88.093750,2023-04-06
91282CFH9,MARKET BASED NOTE,0.031250,2027-08-31,,98.890625,98.875000,98.750000,2023-04-06
91282CFM8,MARKET BASED NOTE,0.041250,2027-09-30,,102.984375,102.968750,102.812500,2023-04-06
91282CAL5,MARKET BASED NOTE,0.003750,2027-09-30,,87.546875,87.500000,87.406250,2023-04-06
91282CAU5,MARKET BASED NOTE,0.005000,2027-10-31,,87.859375,87.812500,87.718750,2023-04-06
91282CFU0,MARKET BASED NOTE,0.041250,2027-10-31,,103.046875,103.031250,102.906250,2023-04-06
9128283F5,MARKET BASED NOTE,0.022500,2027-11-15,,95.171875,95.125000,95.000000,2023-04-06
91282CAY7,MARKET BASED NOTE,0.006250,2027-11-30,,88.218750,88.187500,88.062500,2023-04-06
91282CFZ9,MARKET BASED NOTE,0.038750,2027-11-30,,102.171875,102.156250,102.000000,2023-04-06
91282CGC9,MARKET BASED NOTE,0.038750,2027-12-31,,102.171875,102.156250,102.031250,2023-04-06
91282CBB6,MARKET BASED NOTE,0.006250,2027-12-31,,88.062500,88.031250,87.906250,2023-04-06
91282CBJ9,MARKET BASED NOTE,0.007500,2028-01-31,,88.437500,88.406250,88.281250,2023-04-06
91282CGH8,MARKET BASED NOTE,0.035000,2028-01-31,,100.609375,100.593750,100.468750,2023-04-06
9128283W8,MARKET BASED NOTE,0.027500,2028-02-15,,97.203125,97.156250,97.031250,2023-04-06
91282CBP5,MARKET BASED NOTE,0.011250,2028-02-29,,89.937500,89.906250,89.781250,2023-04-06
91282CGP0,MARKET BASED NOTE,0.040000,2028-02-29,,102.953125,102.937500,102.812500,2023-04-06
91282CGT2,MARKET BASED NOTE,0.036250,2028-03-31,,101.296875,101.281250,101.156250,2023-04-06
91282CBS9,MARKET BASED NOTE,0.012500,2028-03-31,,90.359375,90.312500,90.187500,2023-04-06
91282CBZ3,MARKET BASED NOTE,0.012500,2028-04-30,,90.187500,90.156250,90.031250,2023-04-06
9128284N7,MARKET BASED NOTE,0.028750,2028-05-15,,97.640625,97.593750,97.468750,2023-04-06
91282CCE9,MARKET BASED NOTE,0.012500,2028-05-31,,90.062500,90.031250,89.875000,2023-04-06
91282CCH2,MARKET BASED NOTE,0.012500,2028-06-30,,89.906250,89.875000,89.750000,2023-04-06
91282CCR0,MARKET BASED NOTE,0.010000,2028-07-31,,88.562500,88.531250,88.406250,2023-04-06
9128284V9,MARKET BASED NOTE,0.028750,2028-08-15,,97.578125,97.531250,97.406250,2023-04-06
91282CCV1,MARKET BASED NOTE,0.011250,2028-08-31,,89.031250,89.000000,88.875000,2023-04-06
91282CCY5,MARKET BASED NOTE,0.012500,2028-09-30,,89.437500,89.406250,89.281250,2023-04-06
91282CDF5,MARKET BASED NOTE,0.013750,2028-10-31,,89.953125,89.906250,89.812500,2023-04-06
9128285M8,MARKET BASED NOTE,0.031250,2028-11-15,,98.750000,98.718750,98.593750,2023-04-06
91282CDL2,MARKET BASED NOTE,0.015000,2028-11-30,,90.453125,90.406250,90.312500,2023-04-06
91282CDP3,MARKET BASED NOTE,0.013750,2028-12-31,,89.812500,89.750000,89.625000,2023-04-06
91282CDW8,MARKET BASED NOTE,0.017500,2029-01-31,,91.515625,91.468750,91.375000,2023-04-06
9128286B1,MARKET BASED NOTE,0.026250,2029-02-15,,96.078125,96.031250,95.906250,2023-04-06
91282CEB3,MARKET BASED NOTE,0.018750,2029-02-28,,92.109375,92.062500,91.937500,2023-04-06
91282CEE7,MARKET BASED NOTE,0.023750,2029-03-31,,94.640625,94.593750,94.500000,2023-04-06
91282CEM9,MARKET BASED NOTE,0.028750,2029-04-30,,97.328125,97.281250,97.156250,2023-04-06
9128286T2,MARKET BASED NOTE,0.023750,2029-05-15,,94.640625,94.593750,94.468750,2023-04-06
91282CES6,MARKET BASED NOTE,0.027500,2029-05-31,,96.609375,96.593750,96.468750,2023-04-06
91282CEV9,MARKET BASED NOTE,0.032500,2029-06-30,,99.375000,99.343750,99.218750,2023-04-06
91282CFC0,MARKET BASED NOTE,0.026250,2029-07-31,,95.890625,95.875000,95.750000,2023-04-06
912828YB0,MARKET BASED NOTE,0.016250,2029-08-15,,90.500000,90.437500,90.312500,2023-04-06
91282CFJ5,MARKET BASED NOTE,0.031250,2029-08-31,,98.687500,98.656250,98.562500,2023-04-06
91282CFL0,MARKET BASED NOTE,0.038750,2029-09-30,,103.015625,103.000000,102.875000,2023-04-06
91282CFT3,MARKET BASED NOTE,0.040000,2029-10-31,,103.812500,103.781250,103.656250,2023-04-06
912828YS3,MARKET BASED NOTE,0.017500,2029-11-15,,91.171875,91.125000,91.000000,2023-04-06
91282CFY2,MARKET BASED NOTE,0.038750,2029-11-30,,103.140625,103.125000,103.000000,2023-04-06
91282CGB1,MARKET BASED NOTE,0.038750,2029-12-31,,103.234375,103.218750,103.093750,2023-04-06
91282CGJ4,MARKET BASED NOTE,0.035000,2030-01-31,,101.015625,101.000000,100.875000,2023-04-06
912828Z94,MARKET BASED NOTE,0.015000,2030-02-15,,89.046875,89.000000,88.875000,2023-04-06
91282CGQ8,MARKET BASED NOTE,0.040000,2030-02-28,,104.109375,104.093750,103.968750,2023-04-06
